article_url,article_title,meta_description,section,authors,publish_date,modified_date,canonical_link,top_image,is_opinion
https://news.google.com/articles/CBMiQWh0dHBzOi8vYWJjN255LmNvbS9wb3dlcmJhbGwtbnVtYmVycy1zZXB0LTI5LXdpbm5pbmctbnkvMTEwNjM3MDIv0gEA?hl=en-US&gl=US&ceid=US%3Aen,Powerball jackpot grows again: $685 million for tonight,The Powerball jackpot increased to $670 million after no winners came forward after Saturday night's drawing.,society,[],2021-10-03 11:23:00+00:00,2021-10-04T15:53:12Z,https://abc7ny.com/powerball-numbers-what-is-the-jackpot-now-drawing-winning/11074859/,https://cdn.abcotvs.com/dip/images/11074874_100321-wabc-powerball-tickets-img.png?w=1600,
https://news.google.com/articles/CAIiEJir3_1nTY1rSMw0VMlKhMYqGQgEKhAIACoHCAow0Yj_CjDpgvgCMOO15AU?hl=en-US&gl=US&ceid=US%3Aen,$2 million Powerball winner sold in Ohio,$2 million Powerball winner sold in Ohio,,"['Talia Naquin', 'Joe Toohey', 'Cris Belle']",2021-09-30 14:08:57+00:00,2021-09-30T14:53:13+00:00,https://fox8.com/news/2-million-powerball-winner-sold-in-ohio/,https://fox8.com/wp-content/uploads/sites/12/2021/09/GettyImages-50821188.jpg?w=1280,
https://news.google.com/articles/CAIiECB8NS1IlR_qJ59SROBoyI8qGQgEKhAIACoHCAowt_z_CjCOo4sDMP3z4gU?hl=en-US&gl=US&ceid=US%3Aen,"Powerball numbers 9/29/21: No match to winning numbers, jackpot rises to $620 million","There was no jackpot winner Wednesday, Sept. 29 and the Powerball has climbed again to an estimated $620 million with a cash value of $446 million.",,[],,,https://www.cincinnati.com/story/news/2021/09/30/powerball-numbers-sept-29-2021-lottery-drawing-wednesday/5927059001/,"https://www.gannett-cdn.com/presto/2021/07/28/USAT/e808ecf8-46ca-4d28-9ecc-5853905dc703-GTY_504689896.JPG?crop=2999,1687,x0,y300&width=2999&height=1687&format=pjpg&auto=webp",false
https://news.google.com/articles/CBMiYGh0dHBzOi8vYWJjbmV3cy5nby5jb20vVVMvd2lyZVN0b3J5L3Bvd2VyYmFsbC1qYWNrcG90LXJpc2VzLTYyMC1taWxsaW9uLTEwdGgtbGFyZ2VzdC11cy04MDMyNjU0OdIBZGh0dHBzOi8vYWJjbmV3cy5nby5jb20vYW1wL1VTL3dpcmVTdG9yeS9wb3dlcmJhbGwtamFja3BvdC1yaXNlcy02MjAtbWlsbGlvbi0xMHRoLWxhcmdlc3QtdXMtODAzMjY1NDk?hl=en-US&gl=US&ceid=US%3Aen,"Powerball jackpot rises to $620 million, 10th largest in US",The Powerball jackpot has climbed to an estimated $620 million after nearly four months without a big winner,,"['Abc News', 'The Associated Press', 'September']",,,https://abcnews.go.com/US/wireStory/powerball-jackpot-rises-620-million-10th-largest-us-80326549,https://s.abcnews.com/images/US/WireAP_4b59b6a0b4ac423d96e572af6140d89b_16x9_992.jpg,false
https://news.google.com/articles/CAIiEMwwcaKEzdRd5mqcPAW9xQoqGQgEKhAIACoHCAowocv1CjCSptoCMJrUpgU?hl=en-US&gl=US&ceid=US%3Aen,"Meeting involving South Dakota Gov. Kristi Noem, her daughter, and state labor and regulation employees to be reviewed by state authorities","A July 2020 meeting between Republican South Dakota Gov. Kristi Noem, her daughter and state labor and regulation employees will be reviewed by state authorities following a report that the meeting was called at the same time Noem's daughter was seeking a state certification as a real estate appraiser.",politics,"['Jennifer Henderson', 'Claudia Dominguez']",,2021-09-30T17:20:28Z,https://www.cnn.com/2021/09/30/politics/kristi-noem-south-dakota-investigation/index.html,https://cdn.cnn.com/cnnnext/dam/assets/210711152015-kristi-noem-cpac-2021-0711-super-tease.jpg,false
https://news.google.com/articles/CAIiEKM58EYXcN9m-NIoDY6X2OMqFwgEKg4IACoGCAow9vBNMK3UCDDE2Z4H?hl=en-US&gl=US&ceid=US%3Aen,Questions Arise About Gov. Noem And The Early Retirement Of A South Dakota Official,"After South Dakota Republican Gov. Kristi Noem's daughter was denied a real estate appraiser's license in the state, an official overseeing that program says she was forced into early retirement.",,['Lee Strubinger'],,,https://www.npr.org/2021/09/29/1041512901/questions-arise-about-gov-noem-and-the-early-retirement-of-a-south-dakota-offici,https://media.npr.org/assets/img/2021/09/29/ap_21270589905036_wide-49b29dfacbe725fca86c0404e97c0cc511eee253.jpg?s=1400,false
https://news.google.com/articles/CAIiEIkuNXvl_i2uGMrNe1DvyMwqGQgEKhAIACoHCAowocv1CjCSptoCMPrTpgU?hl=en-US&gl=US&ceid=US%3Aen,2024 came early for Kristi Noem. And not in a good way.,With great power comes great responsibility. And a whole lot of scrutiny.,politics,"['Analysis Chris Cillizza', 'Cnn Editor-At-Large']",,2021-09-30T17:30:58Z,https://www.cnn.com/2021/09/30/politics/corey-lewandowski-kristi-noem-2024/index.html,https://cdn.cnn.com/cnnnext/dam/assets/210227195703-cpac-kristi-noem-0227-super-tease.jpg,false
https://news.google.com/articles/CBMiX2h0dHBzOi8vd3d3Lm1lcmN1cnluZXdzLmNvbS8yMDIxLzA5LzI5L3MtZC1sYXdtYWtlcnMtcXVlc3Rpb24tZ292ZXJub3JzLW1lZXRpbmctYWJvdXQtZGF1Z2h0ZXIv0gFjaHR0cHM6Ly93d3cubWVyY3VyeW5ld3MuY29tLzIwMjEvMDkvMjkvcy1kLWxhd21ha2Vycy1xdWVzdGlvbi1nb3Zlcm5vcnMtbWVldGluZy1hYm91dC1kYXVnaHRlci9hbXAv?hl=en-US&gl=US&ceid=US%3Aen,S.D. lawmakers question governor’s meeting about daughter,,,['The Associated Press'],2021-09-29 19:10:03+00:00,2021-09-30T11:10:44+00:00,https://www.mercurynews.com/2021/09/29/s-d-lawmakers-question-governors-meeting-about-daughter,https://www.mercurynews.com/wp-content/uploads/2021/09/sjm-ughter-Meeting_88431986.jpg?w=1024&h=683,
https://news.google.com/articles/CAIiEPBFi0Asu3pJZyZUheoswYkqGQgEKhAIACoHCAow4Zn5CjCu8uACMNSiwQU?hl=en-US&gl=US&ceid=US%3Aen,Manchin proposed $1.5T top-line number to Schumer this summer,,,[],,,https://www.politico.com/news/2021/09/30/manchin-proposed-15t-topline-number-to-schumer-this-summer-514803,https://static.politico.com/11/70/f613263c48c78f477a60f1246858/210930-joe-manchin-getty-773.jpg,false
https://news.google.com/articles/CAIiEFkInktgXEdQtvW4hPTjnc4qGQgEKhAIACoHCAownvOTCzCHjqkDMLa6lAc?hl=en-US&gl=US&ceid=US%3Aen,"With Biden's agenda hanging in the balance, progressive frustration with Sinema boils over","There’s one big question on Democrats’ minds in Washington: What does Sen. Kyrsten Sinema, D-Ariz., want?",,[],,,https://news.yahoo.com/with-bidens-agenda-hanging-in-the-balance-progressive-frustration-with-sinema-boils-over-200025056.html,https://s.yimg.com/ny/api/res/1.2/oiUDdfmteNcV.wSVc3g9yg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://s.yimg.com/os/creatr-uploaded-images/2021-09/e0ef98c0-2158-11ec-beb2-8f04d55b1652,
