article_url,article_title,meta_description,section,authors,publish_date,modified_date,canonical_link,top_image,is_opinion
https://www.msn.com/en-us/news/politics/american-held-in-russian-prison-released-from-solitary-confinement/ar-AAN5oiY?ocid=Peregrine,American held in Russian prison released from solitary confinement,"Paul Whelan, the U.S.",,[],2021-08-08 21:05:14-04:00,2021-08-09T11:17:24-04:00,https://thehill.com/homenews/news/566931-american-held-in-russian-prison-released-from-solitary-confinement,https://thehill.com/sites/default/files/whelanpaul.jpg,
https://www.msn.com/en-us/news/world/teachers-union-backs-vaccine-mandates-for-teachers-to-protect-students-who-are-too-young-to-get-the-shot-as-the-delta-variant-makes-more-kids-sick/ar-AAN5ofI?ocid=Peregrine,Teachers' union backs vaccine mandates for teachers to protect students who are too young to get the shot as the Delta variant makes more kids sick,The president of the second-largest teachers' union said circumstances have changed and a mandate would help protect students who can't be vaccinated.,,['Kelsey Vlamis'],2021-08-08 00:00:00,2021-08-09T01:03:45Z,https://www.businessinsider.com/teachers-union-backs-teacher-vaccine-mandates-to-protect-students-2021-8,https://i.insider.com/611076452a24d00018625026?width=1200&format=jpeg,false
https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=iQ6N-8bB32E4hzPdPlMTLpx7itI2JCMl5YqKZgnkmwQ&evt=102&rid=a2b7991daec78a092bc297386ce2de6e&campaignid=1036760&impid=vlp-infopane-3&offerid=2338539&test=0&time=1628472197&cp=LVx5UR3rQUryH8AtQfuCXTVAHqF8w4sFaNCEYSXRElI&clickid=21_a2b7991daec78a092bc297386ce2de6e_vlp-infopane-3&acid=305&trackingid=7bfd1433b619a8346f93ffbb1e8ff94a&uid=3C43EC8E320D68672ABCFC0033D369FD&jt=2&url=XejA0SmfqZxspPeiM5eLieX6DbaprOeVEJiFpBltPUySnrciojbT_5arsKbgznoEAlKzMG3vex79Pk8X4QOZxHPv7zQDda0r5H9CMaPQUobKI9G9NpmpZt7D-U_DLwNBtKs2EPXDDmFjxvd6EWJm_dFnuPNcsTeqPdNMCAdtwosLIfKMnGJWNn7Zuufc128CrS2vtjnxXBN375lGiycr2cIeDxNGQ1e9fF7oNux2tutS6fb-5_hgxxKGmg8QrfyB7yYj431wCTuC6OieRlEnPo2wT_yDJdqDO8xGmSxpPVU&bm=2&la=en&cn=us&cid=1075115&info=pLeGacsfU4GLR97t4GZaj5ljQh8oFJ3qOnwCJKIbXPaZF-9yHftMN1TWf1Uw7UdQWWI7tU4xW7XdUSOKFGQcEA,,,,[],,,,,
https://www.msn.com/en-us/news/world/delta-broke-down-australia-and-china-s-defenses-does-it-spell-the-end-of-the-zero-covid-strategy/ar-AAN5sK5?ocid=Peregrine,Delta variant broke down Australia and China's defenses. Does it spell the end of the zero Covid strategy?,"A few months ago, some Asia Pacific countries seemed smug about containing Covid-19. The contagious delta variant has broken down their defenses -- and shown coronavirus isn't something that can be won and forgotten about.",asia,['Julia Hollingsworth'],2021-08-08 00:00:00,2021-08-09T09:00:50Z,https://www.cnn.com/2021/08/08/asia/delta-covid-zero-china-australia-intl-dst-hnk/index.html,https://cdn.cnn.com/cnnnext/dam/assets/210807231959-07-delta-covid-zero-china-australia-super-tease.jpg,false
https://www.msn.com/en-us/news/politics/trump-2020-legal-adviser-jenna-ellis-joins-rally-for-impeachment/ar-AAN5gpC?ocid=Peregrine,Trump 2020 legal adviser Jenna Ellis joins rally for impeachment,"Jenna Ellis, a senior legal adviser to former President Donald Trump's 2020 campaign, said on Saturday that President Joe Biden should be impeached, adding her voice to a growing chorus of high-profile conservatives in the media fed up with the current administration.",News,['Ap Photo Jacquelyn Martin'],2021-08-09 00:48:55.276000,2021-08-09T11:39:16.778,https://www.washingtonexaminer.com/news/jenna-ellis-impeachment-biden,https://mediadc.brightspotcdn.com/dims4/default/be80a0a/2147483647/strip/true/crop/1024x538+0+0/resize/1200x630!/quality/90/?url=http%3A%2F%2Fmediadc-brightspot.s3.amazonaws.com%2F30%2Fc9%2Fb8e4e85a41ada2d286fdbaf02ab0%2Fap20324801945195.jpg,
https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=oD3kBszwQ1-7A68z8nXAW3t5zhJZ8jpXOqRWboUs1bo&evt=102&rid=a2b7991daec78a092bc297386ce2de6e&campaignid=1018328&impid=vlp-infopane-6&offerid=1645877&test=0&time=1628472197&cp=729Til4ckQ_VIkr0VT7rMSG-JNyaWi1PwNerETgZsBk&clickid=21_a2b7991daec78a092bc297386ce2de6e_vlp-infopane-6&acid=19&trackingid=2070390388062bc89c4dfe4df293c6be&uid=3C43EC8E320D68672ABCFC0033D369FD&jt=2&url=ifvbeAGd_zPkHpIeiEoLp1sVJLWjXE9TK5-URHj8i6ut-5wR7wP29LMePqht4xVbZm12EAHyNXG86NwvM1Ga8KDwE6-5X_eILeGk5tjf3GcGge8vnIOBI5tjLlHharEF92T-08uuaFuySRg26lh2ibWHYU55iCBifxDMkmD19LbrYGhhTUtKyQTV27xj4os8-7kujqhgzAnr8M8LfnskSuxzvG2gI95NrBP5TzoT74XHYmPjMA1Pull8LMkxNYziljeAnxxsp-DHpgtt_3LD17yBqpeMKvf4ba2mezQEKa1qUz5ymD9DbPQOnQNWZHuyVFVzzvxDwV_iXu1w3H1MPfbhZtc5efhR8CwkYsdZuLMYDa_xgqZDKjrdqgdqFIuu0dtg1SmEndb8hnZjHzfc2w&bm=2&la=en&cn=us&cid=1042281&info=ujaxxigR6VCBAIEBS8kmSVYG_Msgff1KjIaYSiRkH168UREasYu5_Wy_6dgSMiB5e3vgE1xr9BehUycn3rC5Nw,,,,[],,,,,
https://www.msn.com/en-us/news/world/fauci-backs-boosters-malaysia-rewards-vaccinated-virus-update/ar-AAN59Cw?ocid=Peregrine,Are you a robot?,,,[],2021-08-08 00:00:00,,,,
https://www.msn.com/en-us/news/world/un-science-panel-to-release-key-report-on-climate-change/ar-AAN5stz?ocid=Peregrine,‘Code red’: UN scientists warn of worsening global warming,"Earth is getting so hot that temperatures in about a decade will probably blow past a level of warming that world leaders have sought to prevent, according to a report released Monday that the United Nations called a “code red for humanity.”",Europe,['Seth Borenstein'],2021-08-09 00:24:55+00:00,2021-08-10T07:24:11Z,https://apnews.com/1d89d5183583718ad4ad311fa2ee7d83,https://storage.googleapis.com/afs-prod/media/b6b1fce299f442869f1c684ee6eca9aa/3000.jpeg,
https://www.msn.com/en-us/news/crime/grandfather-pleads-guilty-to-his-role-in-torturing-12-year-old-james-alex-hurley-to-death/ar-AAN5l2v?ocid=Peregrine,Grandfather Pleads Guilty to His Role in Torturing 12-Year-Old James Alex Hurley to Death,"A grandfather pleaded guilty on Friday as one of the people who killed 12-year-old James Alex Hurley, leaving the man's wife as the sole remaining defendant.",,[],2021-08-09 00:03:26+00:00,2021-08-09T12:33:46Z,https://lawandcrime.com/crime/grandfather-pleads-guilty-to-his-role-in-torturing-12-year-old-james-alex-hurley-to-death/,https://lawandcrime.com/wp-content/uploads/2020/05/James-Alex-Hurley-via-Gallatin-County-Sheriffs-Office.jpg,
https://www.msn.com/en-us/news/technology/breakthrough-covid-cases-and-those-who-are-fully-vaccinated-here-s-the-latest/ar-AAMvQdI?ocid=Peregrine,Fully vaccinated people experiencing breakthrough COVID infections: What to know,"The highly contagious delta variant is continuing to spread across the US, causing more fully vaccinated to become infected. But experts say that's not a reason to question vaccines.",,['Katie Teague'],,,https://www.cnet.com/health/fully-vaccinated-people-experiencing-breakthrough-covid-infections-what-to-know/,https://www.cnet.com/a/img/y4kG9aRGVMmebItEUADtBpVJMhw=/1200x630/2021/01/29/d4479ec3-a7bd-4c92-bbd2-dd9eebe68b88/017-vaccine-race-2021-johnson-johnson-rollout-single-injection-emergency-approval.jpg,false
