article_url,article_title,meta_description,section,authors,publish_date,modified_date,canonical_link,top_image,is_opinion
https://www.msn.com/en-us/news/politics/portman-slams-pelosi-s-threat-to-withhold-infrastructure-bill/ar-AAMxFgf?ocid=Peregrine,Portman slams Pelosi's threat to delay infrastructure vote,"Sen. Rob Portman, R-Ohio, appeared on ABC's ""This Week"" Sunday to talk about the bipartisan infrastructure bill.",,"['Abc News', 'Julia Cherner', 'Davone Morales', 'July']",,,https://abcnews.go.com/Politics/bipartisan-infrastructure-deal-90-complete-portman/story?id=79036537,https://s.abcnews.com/images/Politics/this-week-rob-portman-03-gty-llr-210724_1627151283641_hpMain_16x9_992.jpg,false
https://www.msn.com/en-us/news/politics/pelosi-appoints-gop-rep-adam-kinzinger-to-serve-on-the-january-6-select-committee/ar-AAMxP72?ocid=Peregrine,Pelosi appoints GOP Rep. Adam Kinzinger to serve on the January 6 select committee,"""I will work diligently to ensure we get to the truth and hold those responsible for the attack fully accountable,"" Kinzinger said in a statement.",,['John L. Dorman'],2021-07-25 00:00:00,2021-07-25T16:58:31Z,https://www.businessinsider.com/pelosi-appoints-adam-kinzinger-january-6-committee-capitol-riot-2021-7,https://i.insider.com/60a152021b5cea0019c453de?width=1200&format=jpeg,false
https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=by8z6jS8zOJ8UJiZybydTqhsJV5xLuE_X4MknQIp7S8&evt=102&rid=f109919e4a3601733dfa84d6f13ae7c0&campaignid=1027910&impid=vlp-infopane-3&offerid=2019176&test=0&time=1627233110&cp=RRhSrRPf3uQDyXFVFAbl267UeoIbmTbSyk0Nn9IDcJs&clickid=21_f109919e4a3601733dfa84d6f13ae7c0_vlp-infopane-3&acid=305&trackingid=f42636734c20b77f85b1d36f7cb5eef3&uid=2C8A49B5152B6965386E59CA144468DF&jt=2&url=axtgXYxs1n-CHPeRwMNdNMK-xXqvI9lYIAHzDFFski2XqszSmBh9gtFQvvj3A_aGm9M2VS1dw0vW-ljhBrgAFSDT_XNZTb5_o7W9uOC2zEeq5fQ0eD0xCaIb5u0fushARufkJkgba-BQ7Y29lvKoEmk0PbB0ONOQ-zxARRkxibNdk2PBz6kVV2jhTSjsComgeSfHdCVslsln6NUr0QoCpata0rbfMCqk57kg27565-drySMZCBNDmZ2_Pw8Lmm5epjh4FKOCx0odhdh1HMN6nC0O9Vi-G2lBpdYjbliv5Hs&bm=2&la=en&cn=us&cid=1060160&info=t7yPadaEp0Yx-Lu4arxQfaAg1oHo1CwhDhKafqR5f5LGqBdrBlmFPsnQrpIIMZr3DEL9lGStJ9lZxfEDK9yGgg,,,,[],,,,,
https://www.msn.com/en-us/news/world/9-arrested-in-violent-clashes-between-paris-police-anti-vaccine-protesters/ar-AAMxRwO?ocid=Peregrine,"9 arrested in violent clashes between Paris police, anti-vaccine protesters",Nine people were arrested in Paris this weekend following clashes between police and anti-vaccine protesters.,,[],2021-07-25 12:48:19-04:00,2021-07-25T12:57:11-04:00,https://thehill.com/policy/international/564735-9-arrested-in-violent-clashes-between-paris-police-anti-vaccine,https://thehill.com/sites/default/files/article_images/parisarrests_072521getty.jpg,
https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=uqWsHc9DnuNIuybstts-bBCLa_ni-OrFzBY6wO2TXeg&evt=102&rid=f109919e4a3601733dfa84d6f13ae7c0&campaignid=1033064&impid=vlp-infopane-6&offerid=2204788&test=0&time=1627233110&cp=9_BLqGKbBif0fn7lFoY6eBkCXRNhbW3hhE-oFZ0XUQQ&clickid=21_f109919e4a3601733dfa84d6f13ae7c0_vlp-infopane-6&acid=305&trackingid=2d84e897885252a78d7eaaf9109768c8&uid=2C8A49B5152B6965386E59CA144468DF&jt=2&url=J7FyLEFZZ3PfzPyJK3A0pQdU9bYL8eTid4PX2L4QtgdNkFyr4do_-EN7TwAJuOFzWzmqlljsMRKoa7QHdrqSp5J_CyvKZZ42zOlPnzOX43Eu_bATUtSnaPxJkkPf0PZ7UIOEWzgPvMqVCYhApCTxYkvLZlZ3I7pPwrI9S2cJihwPEpHYrE9Sx7rVv3zBgqGo1ikIL3dzDAapB2HPEdyyuEdIe_LjKhu8i_Hy93m-c--JqEIHg8ICz7Yas6bU1pg0Gixl9pnZEt4OThVqy6_SZP9jJnCfz22HXX9cfbpajeU&bm=5&la=en&cn=us&cid=1068726&info=yFNUvR6fNP-VFzQezGCe2S9wUDrrFa4WtoSCAcf58RtQ0kHSUapREWARpX_k425xUdpGoBPWBNcLRV3wZoPyvg,,,,[],,,,,
https://www.msn.com/en-us/news/politics/pelosi-taps-kinzinger-to-serve-on-jan-6-select-panel/ar-AAMxy2u?ocid=Peregrine,Pelosi taps Kinzinger to serve on Jan. 6 select panel,,,[],2021-07-25 00:00:00,,https://www.politico.com/news/2021/07/25/pelosi-kinzinger-jan-6-investigation-500721,https://static.politico.com/3d/a8/179312854445b7c3bdef2268ccab/210725-kinzinger-ap-773.jpg,false
https://www.msn.com/en-us/news/politics/pelosi-appoints-gop-s-adam-kinzinger-to-jan-6-committee/ar-AAMxNhN?ocid=Peregrine,Are you a robot?,,,[],2021-07-25 00:00:00,,,,
https://www.msn.com/en-us/news/politics/pelosi-names-rep-adam-kinzinger-as-second-republican-on-jan-6-committee/ar-AAMxKlH?ocid=Peregrine,"Pelosi names Kinzinger as second Republican on Jan. 6 committee: ""When duty calls, I will answer""","""We have to ignore the antics of those who do not want to find the truth""",News & Politics,[],2021-07-25 00:00:00,2021-07-25 22:58:31,https://www.salon.com/2021/07/25/nancy-pelosi-on-adam-kinzinger-joining-jan-6-committee-thats-my-plan/,https://mediaproxy.salon.com/width/1200/https://media.salon.com/2021/07/gettyimages-1228546284.jpg,
https://www.msn.com/en-us/news/politics/1-trillion-infrastructure-package-ready-by-monday-says-democratic-sen-mark-warner/ar-AAMxTov?ocid=Peregrine,"$1T infrastructure package ready by Monday, says Democratic Sen. Mark Warner",Republicans blocked the bill last week by filibustering a procedural vote and thwarting an effort by Democratic Senate Majority Leader Chuck Schumer to jump start the legislative process.,"U.S. Politics, Politics, News",['Shant Shahrigian'],2021-07-25 00:00:00,,https://www.nydailynews.com/news/politics/us-elections-government/ny-infrastructure-mark-warner-rob-portman-joe-biden-20210725-jnqkykrew5h3tble2eaewg4boy-story.html,https://www.nydailynews.com/resizer/zQe-dMUsZOcr6-V7Kxg11CDM3GM=/1200x0/center/top/cloudfront-us-east-1.images.arcpublishing.com/tronc/KHFSYA2CTRC2PJSAXIKEZMXW5E.JPG,false
https://www.msn.com/en-us/news/us/florida-tops-the-nation-in-new-covid-cases-as-they-spike-in-its-rural-big-bend-many-still-fear-the-vaccine-more/ar-AAMwbbA?ocid=Peregrine,USA TODAY,,,[],2021-07-24 00:00:00,,,https://www.gannett-cdn.com/sites/usatoday/images/favicon.png,
