article_url,article_title,meta_description,section,authors,publish_date,modified_date,canonical_link,top_image,is_opinion
https://www.msn.com/en-us/news/politics/key-senators-say-infrastructure-deal-is-reached-on-major-issues/ar-AAMFpxG?ocid=Peregrine,'A big deal': $550 billion infrastructure spending deal passes key test vote in Senate,Republican senators involved in negotiations over a bipartisan infrastructure spending bill announced they had reached a deal with Democrats and the White House.,,"['Sahil Kapur Is A National Political Reporter For Nbc News.', 'Frank Thorp V', 'Frank Thorp V Is A Producer', 'Off-Air Reporter Covering Congress For Nbc News', 'Managing Coverage Of The Senate.', 'Julie Tsirkin', 'Julie Tsirkin Is A Producer', ""Reporter For Nbc News' Capitol Hill Team."", 'Teaganne Finn', 'Teaganne Finn Is A Political Reporter For Nbc News.']",2021-07-28 23:30:00+00:00,Thu Jul 29 2021 04:11:09 GMT+0000 (UTC),https://www.nbcnews.com/politics/congress/key-republican-senators-say-infrastructure-deal-reached-major-issues-n1275291,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/newscms/2021_30/3494720/210728-portman-infrastructure-se-1235p.jpg",false
https://www.msn.com/en-us/news/us/best-kitchen-knife-sets-of-2021/ar-AAMFdSB?ocid=Peregrine,Best kitchen knife sets of 2021,"Over several weeks, we put the 11 top-rated knife sets to the test. We chopped. We diced. We sliced. We minced. We trimmed. We peeled. We cored. In the end, we came up with three winners any home chef would find to be — er — a cut above the rest.",,['Lesley Kennedy'],2021-07-28 00:00:00,2021-07-28T17:34:10Z,https://www.cnn.com/2021/07/28/cnn-underscored/best-kitchen-knife-set/index.html,https://cdn.cnn.com/cnnnext/dam/assets/210302155129-best-knife-set-lead-image-update-super-169.jpg,
https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=eqCFS2YpaUh520qT6C4fMkr_pkzHEe5MUdCP5O5akXU&evt=102&rid=141b34ec45d8ff23656a34fc2307c0b6&campaignid=1017173&impid=vlp-infopane-3&offerid=1611393&test=0&time=1627494382&cp=0Znanl4k1v2__uz2Z6lsAjzB6iG8sD1ezDUzLMr_L2Q&clickid=21_141b34ec45d8ff23656a34fc2307c0b6_vlp-infopane-3&acid=266&trackingid=6d248452ca5c51410d3da040d7305483&uid=1C9ED4B0A547648229B2C432A4996561&jt=2&url=kh2yjsPXor8luX-fiWQ1pi8wEto6SU9gxLS2gw76CKrEjMzK8N6EFTz_IuTi51KKNRxubHn-8LyeMZloHeSUXTOo556-MiVAI7bgLBWUaTanvjdVrYFJ0rHbxwcDvZcHcrgUDE8t7ZY9qDAoy72lYILAtP2s3unoimt5CJv-eJ3dExMKETXz9mNuGzYJ8t9hD9GxM9hVn4i_14AX_7ThkwxM5EjOf5xUokW-EmahCqccbx2TmN4PpfbeAKpyIc9ZluOOWfbkbei289BbsDzmNzg4ZvqG9GrGkEXGffNpxdLMiqf2S1DUQbMkFwr6_CDtjTZAOuxOimDUj4do4wgIFs8YJ-5Sa4eS1U0okxGXN-rO5vxwttAAAolyX2wVLLRSZvqe6sx0X2CWD5_mkX3-TRnmGfSJBZig3Ipq8CHiEbU&bm=2&la=en&cn=us&cid=1040284&info=MBFUsx-XeaoZnq2-3eIFYhaLZcNIXPB6KMoL46Tt6YxhUAHUvjRKrreiDWC7vJov6MF-0Eqxx3wZYMOrcZ-JeQ,,,,[],,,,,
https://www.msn.com/en-us/news/world/was-macron-s-phone-a-target-for-spies-french-investigate/ar-AAMFdT2?ocid=Peregrine,Was Macron’s phone a target for spies? French investigate,"PARIS (AP) — France's defense minister wants to learn from her Israeli counterpart what, if anything, Israel knew about the clients of the spyware company NSO who possibly targeted the cellphones of President Emmanuel Macron and other members of the French government.",Technology,"['Elaine Ganley', 'Josef Federman']",2021-07-28 17:34:22+00:00,2021-07-28T20:27:21Z,https://apnews.com/3ccbd70160c7029e549103907d9d8eb6,https://storage.googleapis.com/afs-prod/media/7ca63e364870441da8a564125e479281/3000.jpeg,
https://www.msn.com/en-us/news/crime/lawsuits-pile-up-against-twice-indicted-principal-accused-of-sexually-abusing-at-least-24-students-over-12-year-period/ar-AAMFoey?ocid=Peregrine,Lawsuits Pile Up Against Twice-Indicted Principal Accused of Sexually Abusing at Least 24 Students Over 12-Year Period,"Kirk Ashton, an elementary school principal indicted and charged in April with abusing children, now faces three civil lawsuits have been filed.",,[],2021-07-28 17:30:10+00:00,2021-07-28T18:19:21Z,https://lawandcrime.com/crime/lawsuits-pile-up-against-twice-indicted-principal-accused-of-sexually-abusing-at-least-24-students-over-12-year-period/,https://lawandcrime.com/wp-content/uploads/2021/07/Kirk-Ashton-mugshot.jpeg,
https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=IihM0MDTmRYXVzBtW3E5zvJVCVF5Py9boiv6sFDNkvs&evt=102&rid=141b34ec45d8ff23656a34fc2307c0b6&campaignid=1018328&impid=vlp-infopane-6&offerid=1645877&test=0&time=1627494382&cp=Klz3Um8aozjm5dDRjIVRdfIYlVMErDWDKnNDic2i8lM&clickid=21_141b34ec45d8ff23656a34fc2307c0b6_vlp-infopane-6&acid=19&trackingid=51f79963aa6b959b6a52ede6acf3a3b4&uid=1C9ED4B0A547648229B2C432A4996561&jt=2&url=vgPDubyHm-mu921vZKXBgJwzxfE5HAn1tDPbpIlx6Bb2xXZT2JDO_8b4lYwAdInL5wzqbAjX6CTg8umvzO-TCni5Nk1qU13jvsKDAkhDZk9yTTur2VTzUcYuTJ3lwrFm6hv_ushgOcVrM0-9vSXd18Qm1yYSdpsJyHzB6-RrCMd6A5OIN68CPdj7JsLnEyySrHCGQLZQaJviibrY0mzosDNeW1D2oLOf7-JgcONhjolLcv86Mcn2wDlZgR6chlu17mf5I05QIORFDvpbEysi_z29hnotY4cwOfLGPvrR31A-i_7YrKJIeZouH1T6Y_tfBven670lMMfF5qK4tISeglBZSzxuq0QeqnrnqZSlx5ohzurtBdDkGU1LieaoffSJ0sfXvVlX_1Fg5tw73fpyqA&bm=2&la=en&cn=us&cid=1042281&info=dDmkhZEOzWZFPxYx73cg76d1avdI8pMU7khd_e-Bbr1we26DB88ktd803qW-QaKS1oqBgBdYyilui0qVjXu8Hg,,,,[],,,,,
https://www.msn.com/en-us/news/politics/human-rights-can-t-be-a-sacrificial-lamb-for-climate-action/ar-AAMFqXu?ocid=Peregrine,Human rights can't be a sacrificial lamb for climate action,The Biden administration must continue to hold the Chine Communist Party responsible for both their environmental recklessness and human rights violations.,,[],2021-07-28 13:30:08-04:00,2021-07-28T13:30:01-04:00,https://thehill.com/opinion/energy-environment/565235-human-rights-cant-be-a-sacrificial-lamb-for-climate-action,https://thehill.com/sites/default/files/gettyimages-1266323517.jpg,
https://www.msn.com/en-us/news/politics/a-falling-stock-donald-trump-backed-candidate-loses-u-s-house-race-to-gop-s-jake-ellzey/ar-AAMEAtJ?ocid=Peregrine,A falling stock? Donald Trump-backed candidate loses U.S. House race to GOP's Jake Ellzey.,"Susan Wright, widow of Rep. Ron Wright, had the endorsement of former President Donald Trump in the special election. What does her loss mean?",,[],2021-07-28 00:00:00,,https://www.usatoday.com/story/news/politics/2021/07/28/jake-ellzey-wins-us-house-seat-over-trump-backed-rival-texas/5397842001/,"https://www.gannett-cdn.com/presto/2021/07/28/USAT/54f3dfc3-8412-45ce-9ff1-06c0d9e927be-AP21208560613087.jpg?crop=670,377,x0,y204&width=670&height=377&format=pjpg&auto=webp",false
https://www.msn.com/en-us/news/politics/jared-kushner-plans-to-move-away-from-politics-and-start-an-investment-company-report-says/ar-AAMFwJ0?ocid=Peregrine,"Jared Kushner plans to move away from politics and start an investment company, report says","Kushner has spent the last six months writing a book about his time in the White House, according to Reuters.",,['Oma Seddiq'],2021-07-28 00:00:00,2021-07-28T17:46:36Z,https://www.businessinsider.com/jared-kushner-to-start-an-investment-move-away-from-politics-reuters-2021-7,https://i.insider.com/6017d4d3d6c5e60019c6e2c1?width=1200&format=jpeg,false
https://www.msn.com/en-us/news/politics/poor-people-s-campaign-march-to-prevent-texas-voting-restrictions/ar-AAMFo7x?ocid=Peregrine,Poor People’s Campaign march to prevent Texas voting restrictions,"Marchers set off from Georgetown on Wednesday morning, aiming to reach state capitol in Austin for a voting laws rally on Saturday",US news,"['Alexandra Villarreal', 'Adam Gabbatt']",2021-07-28 00:00:00,2021-07-28T17:24:56.000Z,http://www.theguardian.com/us-news/2021/jul/28/poor-peoples-campaign-texas-march-voting-restrictions,https://i.guim.co.uk/img/media/e05913881409dde5adcc4660c81453cf1c986887/0_232_3500_2101/master/3500.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=6db6338ddfd56fb0c429bc6cdb2e3fef,
