article_url,article_title,meta_description,section,authors,publish_date,modified_date,canonical_link,top_image,is_opinion
https://www.msn.com/en-us/news/politics/pelosi-mulls-adding-more-anti-trump-republicans-to-jan-6-investigation/ar-AAMrp8S?ocid=Peregrine,Pelosi mulls adding more anti-Trump Republicans to Jan. 6 investigation,,,[],2021-07-22 00:00:00,,https://www.politico.com/news/2021/07/22/pelosi-anti-trump-republicans-jan-6-investigation-500535,https://static.politico.com/13/d7/81ff09e640b88df347367ae17c95/210722-nancy-pelosi-getty-773.jpg,false
https://www.msn.com/en-us/news/politics/former-democratic-congresswoman-announces-run-for-gop-sen-chuck-grassley-s-iowa-seat/ar-AAMry7W?ocid=Peregrine,Former Rep. Abby Finkenauer announces run for GOP Sen. Chuck Grassley's Iowa seat,"Former Rep. Abby Finkenauer launched a Senate campaign Thursday, hoping to win the Democratic nomination and the seat held by longtime Iowa Sen. Chuck Grassley.",,"['Abc News', 'Quinn Scanlan', 'July']",,,https://abcnews.go.com/Politics/rep-abby-finkenauer-announces-run-senate-iowa/story?id=78990494,https://s.abcnews.com/images/Politics/Finkenauer-ap-ps-210722_1626962583227_hpMain_16x9_992.jpg,false
https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=hG9_IxC9StpG86Ibri6krTXfnM0uTciRdPXRnGVTNQw&evt=102&rid=169e9eb4e9659c52bccefac1ff47363d&campaignid=1025570&impid=vlp-infopane-3&offerid=1926240&test=0&time=1626976188&cp=hLqCJDFQdDvjEobCNUA_Y1OddKjoS07MHk44SYZmtR0&clickid=21_169e9eb4e9659c52bccefac1ff47363d_vlp-infopane-3&acid=305&trackingid=dec6f6cf1e2aa85dd333292b134cb967&uid=0F00C8CB37DF66EC3684D8B7366867E0&jt=2&url=UGWzRqHxLlQwBBPH7-HuqdKWUCv9nqX_ZcMdrXmd0fTTi1lB57GvOUyXz0CtVPaMokV2hIYZVBYrycJRidJeuadF6odwOv1cggKuFS2LsfO3jVxUXaZpNtEWFMhf1y8Xze_0AOuzPPDQFJMcomyvy76d2-4toSHJCVKRSECKYfrJfcMm4d8TS5iAN5KenpqBjo1cCbnP7hlK9hLtIH2ZzSmFEK-kEVLBXtzuhkVUVbPiW3xnIabwFTqigle2cuOUKmpA33FDgRhAxMA3txBzozXut_BDtwLXdQtz1Jy-O2A&bm=2&la=en&cn=us&cid=1056140&info=7v7o-uaMdGageE1KgiWjx_joB0rhz4PONl7nk58k7A-VjLVpM3NrNYMLGep3E66qsR2Gvxolg0USFLsi1fv6PA,,,,[],,,,,
https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=KnLVVteJwqCQ06KPUcz9cC0HC4gduKYEgBhRROmxeik&evt=102&rid=169e9eb4e9659c52bccefac1ff47363d&campaignid=1018328&impid=vlp-infopane-6&offerid=1645877&test=0&time=1626976188&cp=kyJ4oyE6Ruzq-oIvYIOymj9Uzquigo5rKw2hnimctgA&clickid=21_169e9eb4e9659c52bccefac1ff47363d_vlp-infopane-6&acid=19&trackingid=dd09e06d21fd8064b93da9a9d99f73ad&uid=0F00C8CB37DF66EC3684D8B7366867E0&jt=2&url=_vBCRSlgmoD4wpDgDUDzxmO4RsmImIgdIFKr8CYlJdC4eUCsfrvPgChs6I53WYphZgS8RD3pl-L5MIvX6lzrF3q3Jgv07-AYClv2nPFfS_BeBOdtBzbw3CaQ8r1IBzcG40XsdYs00aUIxlcgGxF5mEIxkiXawLrBkYiSffFzL1Iv-F6DALafJ0mjURbqpByFk7zfK1rTqHrNzS-P906-kJQ-i_kQ4ZTzrqBh50uh7uEOYwEA68y3g6B1WyKsH_x9Vi8YxyML1GOuO15C-QwXiBbAYc78YUl2fvsZmN1rEwmWlXuoNL3lDyGESxDnPBY6nG81DZSvycAb4vdod-vYZ0LhSX5Yjyq9Q_l6wBTwbTlMmVWMiRn9e3MgTqVD6kOQ2H4Ux5yN-rX6edq7JA5_ww&bm=2&la=en&cn=us&cid=1042281&info=23XWxngTiP5nx3bGnz_0_fZAdr5nM25IpJl90pX6yXItdFRiPC6rXCOrelzjXSPcdDPN1DexkD-XDsahXid4OA,,,,[],,,,,
https://www.msn.com/en-us/news/crime/prosecutors-say-incel-planned-mass-shooting-of-sorority-members-on-ohio-college-campus/ar-AAMrOai?ocid=Peregrine,Prosecutors say 'incel' planned mass shooting of sorority members on Ohio college campus,A federal grand jury has levied charges against a 21-year-old self-identified “incel” who prosecutors say attempted to carry out a mass shooting on Ohio college women in sororities.,,[],2021-07-22 13:31:48-04:00,2021-07-22T14:54:08-04:00,https://thehill.com/homenews/state-watch/564357-prosecutors-say-incel-planned-mass-shooting-of-sorority-members-on-ohio,https://thehill.com/sites/default/files/gunviolence_gunshop_031019getty.jpg,
https://www.msn.com/en-us/news/politics/at-98-and-facing-cancer-bob-dole-reckons-with-legacy-of-trump-and-ponders-future-of-gop/ar-AAMqQpS?ocid=Peregrine,"At 98 and facing cancer, Bob Dole reckons with legacy of Trump and ponders future of GOP","""I'm a Trumper,"" said Dole, the only former GOP presidential nominee to attend Trump's convention in 2016. But he added, ""I'm sort of Trumped out.""",,[],2021-07-22 00:00:00,,https://www.usatoday.com/story/news/politics/2021/07/22/98-bob-dole-reckons-legacy-trump-ponders-future-gop/7995412002/,"https://www.gannett-cdn.com/presto/2021/02/21/USAT/5936d2f9-3a0f-449e-ac14-704a6507b275-AP_Biden_Dole.jpg?crop=5118,2879,x1,y156&width=3200&height=1801&format=pjpg&auto=webp",false
https://www.msn.com/en-us/news/world/cuba-sanctions-biden-administration-preparing-sanctions-on-cuban-regime/ar-AAMrChi?ocid=Peregrine,Biden administration sanctions Cuban regime in wake of protests,The Biden administration sanctioned a key Cuban official and a government special forces unit known as the Boinas Negras for human rights abuses in the wake of historic protests on the island.,politics,"['Kylie Atwood', 'Patrick Oppmann', 'Jennifer Hansler']",2021-07-22 00:00:00,2021-07-23T20:12:33Z,https://www.cnn.com/2021/07/22/politics/biden-cuba-sanctions/index.html,https://cdn.cnn.com/cnnnext/dam/assets/210711210014-cuba-flag-super-tease.jpg,false
https://www.msn.com/en-us/news/crime/targeted-for-his-twitter-handle-man-dies-after-swatting-call-sends-police-to-his-home/ar-AAMrJ9B?ocid=Peregrine,"Tennessee man, targeted for his Twitter handle, dies after 'swatting' call sends police to his home","A 60-year-old Tennessee man died after he was ""swatted"" by people who wanted him to give up his Twitter handle.",,['Minyvonne Burke Is A Breaking News Reporter For Nbc News.'],2021-07-24 15:56:32+00:00,Sat Jul 24 2021 15:56:33 GMT+0000 (UTC),https://www.nbcnews.com/news/us-news/tennessee-man-targeted-his-twitter-handle-dies-after-swatting-call-n1274747,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/newscms/2021_29/3493198/210722-mark-herring-mb-1409.jpg",false
https://www.msn.com/en-us/news/politics/senate-infrastructure-deal-in-sight-after-medicare-agreement/ar-AAMrqc7?ocid=Peregrine,Are you a robot?,,,[],2021-07-22 00:00:00,,,,
https://www.msn.com/en-us/news/us/florida-missouri-and-texas-now-account-for-40-percent-of-new-u-s-coronavirus-cases/ar-AAMrCZs?ocid=Peregrine,"Florida, Missouri and Texas now account for 40% of new coronavirus cases in U.S.","Just three states are now driving the pandemic in the United States, as the divide between vaccinated and unvaccinated regions of the country becomes ever more stark, as the more transmissible Delta variant of the coronavirus spreads.",,[],,,https://news.yahoo.com/florida-missouri-and-texas-now-account-for-40-percent-of-new-us-coronavirus-cases-172032337.html,https://s.yimg.com/os/creatr-uploaded-images/2021-07/fd941f50-eb0c-11eb-afef-71f0bc609555,
