article_url,article_title,meta_description,section,authors,publish_date,modified_date,canonical_link,top_image,is_opinion
https://www.msn.com/en-us/news/politics/it-s-starting-to-look-like-republicans-aren-t-going-to-support-the-bipartisan-infrastructure-deal/ar-AAM9HWd?ocid=Peregrine,It's starting to look like Republicans aren't going to support the bipartisan infrastructure deal,Republicans are criticizing how the plan is funded and a Democrat-only spending bill that would pass alongside it.,,['Joseph Zeballos-Roig'],2021-07-14 00:00:00,2021-07-14T17:35:51Z,https://www.businessinsider.com/republicans-biden-infrastructure-deal-congress-white-house-2021-7,https://i.insider.com/60eeee10a8d8c00019b03152?width=1200&format=jpeg,false
https://www.msn.com/en-us/news/world/oof-yeet-deplatform-minoritize-s-tshow-among-dictionary-com-s-newest-words/ar-AAM9EBG?ocid=Peregrine,"‘Oof,’ ‘yeet,’ ‘deplatform,’ ‘minoritize,’ ‘s--tshow’ among Dictionary.com’s newest words","The pandemic, the nation’s reckoning with race and identity, and the ever-changing world of technology continue to shape the English language — including slang. The latest additions to Dictionary.com include a series of race- and COVID-related terms as well as increasingly common expressions like “yeet,” “oof” and “s--tshow.""","U.S., News",['Nelson Oliveira'],2021-07-14 00:00:00,,https://www.nydailynews.com/news/national/ny-dictionary-com-new-words-oof-yeet-deplatform-minoritize-long-covid-20210714-tiyamujzxzcw7fddfdaruekh6m-story.html,https://www.nydailynews.com/resizer/H3g-0ly0-0k_WXSHkthmyZxclG0=/1200x0/top/cloudfront-us-east-1.images.arcpublishing.com/tronc/A62ZYS7H4FBWHKRHZLVBUAFPCY.jpg,false
https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=jzOO7cXNX4KPEu_FyaBd-AjsaYnnGL3KPQLpw4qw2O0&evt=102&rid=63ad996226c9cd7d2bb4be72cc7cd1ed&campaignid=1016262&impid=vlp-infopane-3&offerid=1594573&test=0&time=1626284400&cp=TN-x1d9TDYZVK6WVpEUa2jmVlfnG3eG8VRApzC-a4_Y&clickid=21_63ad996226c9cd7d2bb4be72cc7cd1ed_vlp-infopane-3&acid=266&trackingid=49f24b430429f92ffa8e1325e955f5bb&uid=0C024C85108765E835385CF11130649B&jt=2&url=7cM8PecEnsofj9bjnfVPj0q4wx7EkkI-4_upxww2yTxKVHjJgpIGUC3NstSP4Ah8BtVRcWx1RYZkcmaqtE9m1T-Eu7s-zVwCovhyMdzKbp7MPZKlkskWES_G6lk5HBzHBmKlIMTeb38HGmjHnl6u2cOR9cFSCn1S5xEAfBU_B7VDpZ2ivkEjw2Mp_L6M17bSiW0gCkE_Jp2OoBfIBiOKVIO1zDTe5i39J7PqBLFmMRDVIDoMSUIRFJe4f_vzfeJo2yRiexBuIhY47TyGLuS3dJbftb-l00cmYUYEgauymuyCKgwvw3l5svwNILCnQaSMZ9KDKVCOMvLYUddfQwkIO96BdnvPmKDmg4E00fh2qGrcSkX8dknxclpKCRjxvc5F1Qv9vkhHDYcXCoq_g9FHEQ&bm=2&la=en&cn=us&cid=1038569&info=v7vmYqzagpiD68vWiqFfaquaswydwO_H92ZDVSl8X-L4fCRwGzUvZyG2RIbpPwJoUKUFtDccX1DMcDp6vUJQFQ,,,,[],,,,,
https://www.msn.com/en-us/news/politics/michael-wolff-s-landslide-recounts-chaotic-trump-white-house-brett-kavanaugh-rant/ar-AAM9zoQ?ocid=Peregrine,"Michael Wolff's 'Landslide' recounts Trump's Brett Kavanaugh rant, fury at Netanyahu",A new book describes an increasingly paranoid and isolated Donald Trump during and after the election.,,[],2021-07-14 00:00:00,,https://www.usatoday.com/story/news/politics/2021/07/14/michael-wolffs-landslide-describes-trumps-desperation-isolation/7962400002/,"https://www.gannett-cdn.com/presto/2021/06/17/USAT/cef6333d-d24f-48f4-8305-6927754e216b-AP_Books_Trump_Michael_Wolff.jpg?crop=1972,1109,x1,y770&width=1972&height=1109&format=pjpg&auto=webp",false
https://www.msn.com/en-us/news/us/kansas-mother-seeks-answers-after-3-year-old-son-dies-following-routine-dental-procedure/ar-AAM9y37?ocid=Peregrine,Kansas mother seeks answers after 3-year-old son dies following routine dental procedure,"Abiel Valenzuela Zapata needed to get his teeth pulled at Tiny Teeth Pediatric Dentistry in Wichita, Kansas, after a gum infection, his mother said.",,['Wilson Wong Is A Breaking News Reporter With Nbc News.'],2021-07-14 17:26:00+00:00,Wed Jul 14 2021 22:32:50 GMT+0000 (UTC),https://www.nbcnews.com/news/us-news/kansas-mother-seeks-answers-after-3-year-old-son-dies-n1273953,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/newscms/2021_28/3491059/210714-dentist-child-kansas-mb-1744.JPG",false
https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=2jq6TRFpbsLczmzr2uQxOI9ieRUr1YyQO_r7gfZYfpk&evt=102&rid=63ad996226c9cd7d2bb4be72cc7cd1ed&campaignid=1018328&impid=vlp-infopane-6&offerid=1645877&test=0&time=1626284400&cp=6rA8TBleMi8x6W5DXd2Rg1R5o9E2TOeticG2xZRCqbI&clickid=21_63ad996226c9cd7d2bb4be72cc7cd1ed_vlp-infopane-6&acid=19&trackingid=f65cf11ebc4bfd83e4da80d3b607aa14&uid=0C024C85108765E835385CF11130649B&jt=2&url=6D4jvA40YFKDpQbiTHeXzVCTo6gIvi1zWuxziadCdZykBa3f1UFwS_UmDs3fa7WVjM9A3EQvFdho6pierfkFAasJUG0dSfBR2cA29L0QHUPrHvqx_QGMPieYtggIJWp8yQNKZ8_Yy3j8F-qhTlJU09B9EMPVV7rhTeZglSbOEhsoneLbDPBcF2p8YaD70EZ4ZT8dpPnglx_c0Redr5JwcqZY_MflVhpjmoAGDNrsBiTOpwqXx9pt4ppE-8bHmS_eXo3t-ReYgm_Ayxm4520JvU618oZGPNeBl2wFeFvF4ESdDRuTUYTNoPC6Cy_2RYD7txeBoYQNPF0WrIcHN0HtEoeE1Fkb25wr7mYZNSS3e3Ep3gvQtygRpfXLXYhFGaPZMrIFDJ4KF7i1B1PpWI-cXQ&bm=2&la=en&cn=us&cid=1042281&info=pdx27Gvr_iljnpoNi8NJ1hDp5aJgjhazM_MkTj95nxjUag95ZMfnB4btbDi9uqjQH1QtAepWb9LO9rdZM3LvSQ,,,,[],,,,,
https://www.msn.com/en-us/news/politics/facebook-to-dole-out-1-billion-to-creators-into-2022/ar-AAM9HUZ?ocid=Peregrine,Facebook to dole out $1 billion to creators into 2022,"Facebook plans to pay creators and influencers up to $1 billion before the end of next year to use the company's various social media platforms, according to a new report.",,[],2021-07-14 13:26:09-04:00,2021-07-14T13:30:39-04:00,https://thehill.com/policy/technology/562986-facebook-to-dole-out-1-billion-to-creators-as-part-of-recruitment-effort,https://thehill.com/sites/default/files/ca_facebookinter_091120istock_1.jpg,
https://www.msn.com/en-us/news/us/olivia-rodrigo-pop-star-visits-white-house-to-urge-young-people-to-get-vaccinated-against-covid-19/ar-AAM9Exp?ocid=Peregrine,Pop star Olivia Rodrigo visits White House to urge young people to get vaccinated against Covid-19,"Pop sensation Olivia Rodrigo visited the White House on Wednesday to meet with President Joe Biden and his chief Covid-19 medical adviser, Dr. Anthony Fauci, to record videos to encourage young people to get vaccinated against the novel coronavirus.",politics,['Kate Sullivan'],2021-07-14 00:00:00,2021-07-14T19:11:06Z,https://www.cnn.com/2021/07/14/politics/olivia-rodrigo-white-house/index.html,https://cdn.cnn.com/cnnnext/dam/assets/210714140527-olivia-rodrigo-white-house-0714-super-tease.jpg,false
https://www.msn.com/en-us/news/crime/arrest-made-in-slaying-of-naval-academy-mom/ar-AAM9xXC?ocid=Peregrine,Arrest made after mom shot dead during trip to take son to Naval Academy,Michelle Cummings was sitting on a hotel patio when she was killed on June 29. An arrest has been made in her death.,,"['Abc News', 'Emily Shapiro', 'July']",,,https://abcnews.go.com/US/arrest-made-mom-shot-dead-trip-son-naval/story?id=78843326,https://s.abcnews.com/images/US/houston-mom-ht-ps-210630_1625067085697_hpMain_16x9_992.jpg,false
https://www.msn.com/en-us/news/us/republican-outrage-campaign-causes-tennessee-to-end-all-vaccine-outreach-to-youth-report/ar-AAM9Fia?ocid=Peregrine,Republican outrage campaign causes Tennessee to end all vaccine outreach to youth: report,State officials first fired the state's top vaccine official on Monday a,News & Politics,[],2021-07-14 00:00:00,2021-07-14 17:08:46,https://www.salon.com/2021/07/14/republican-outrage-campaign-causes-tennessee-to-end-all-vaccine-outreach-to-youth-report/,https://mediaproxy.salon.com/width/1200/https://media.salon.com/2021/07/youth-vaccine-covid-coronavirus-vaccination-0714211.jpg,
