article_url,article_title,meta_description,section,authors,publish_date,modified_date,canonical_link,top_image,is_opinion
https://news.google.com/articles/CAIiEBpeVTaN4W7Kb-Acp_QoymcqFwgEKg8IACoHCAowjuuKAzCWrzwwloEY?hl=en-US&gl=US&ceid=US%3Aen,Transcript of Biden’s Speech After Kabul Airport Attack,The president mourned the U.S. service members and others killed and addressed those responsible: “We will hunt you down and make you pay.”,U.S.,[],2021-08-26 22:56:17+00:00,2021-08-27T00:35:45.699Z,https://www.nytimes.com/2021/08/26/us/politics/biden-afghanistan-speech-transcript.html,https://static01.nyt.com/images/2021/08/26/us/politics/26dc-biden-transcript/26dc-biden-transcript-facebookJumbo.jpg,false
https://news.google.com/articles/CCAiC1ZDN1c2V1BMX29ZmAEB?hl=en-US&gl=US&ceid=US%3Aen,At least 60 dead in bomb carnage at Kabul Airport - BBC News,"It was a scene of carnage in Afghanistan, after twin explosions near Kabul Airport, killed at least 60 people and injured dozens more.  The first blast is th...",,[],,,https://www.youtube.com/watch?v=VC7W6WPL_oY,https://i.ytimg.com/vi/VC7W6WPL_oY/hqdefault.jpg,
https://news.google.com/articles/CAIiEFbPlyAaYq76usSm4VgXSnoqGQgEKhAIACoHCAownvOTCzCHjqkDMLa6lAc?hl=en-US&gl=US&ceid=US%3Aen,Biden promises to hunt down terrorists behind devastating Kabul attack,"Speaking to the American people in the wake of a devastating terror attack at the Kabul airport that left scores dead on Thursday –– including numerous U.S. troops –– President Joe Biden promised the U.S. would strike back against those responsible.
""To those who carried out this attack, as well as anyone who wishes America harm, know this –– we will not forgive, we will not forget, we will hunt you down and make you pay,” the president said in a somber White House address.",,[],,,https://news.yahoo.com/biden-promises-to-hunt-down-terrorists-behind-devastating-kabul-attack-220247134.html,https://s.yimg.com/ny/api/res/1.2/7grnePU3t0rxrwzC1YDi7w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://s.yimg.com/os/creatr-uploaded-images/2021-08/76893200-06b6-11ec-97d7-4782b9f0bc4d,
https://news.google.com/articles/CBMiXGh0dHBzOi8vdGhld2Vlay5jb20vam9lLWJpZGVuLzEwMDQxODQvdGhlLXBvbGl0aWNhbC1jb25zZXF1ZW5jZXMtb2YtdGhlLWthYnVsLWFpcnBvcnQtYXR0YWNr0gFgaHR0cHM6Ly90aGV3ZWVrLmNvbS9qb2UtYmlkZW4vMTAwNDE4NC90aGUtcG9saXRpY2FsLWNvbnNlcXVlbmNlcy1vZi10aGUta2FidWwtYWlycG9ydC1hdHRhY2s_YW1w?hl=en-US&gl=US&ceid=US%3Aen,Joe Biden's terrible August just got worse,What the Kabul airport attack portends for the president,,['Damon Linker'],2021-08-26 00:00:00,,https://theweek.com/joe-biden/1004184/the-political-consequences-of-the-kabul-airport-attack,"https://mediacloud.theweek.com/image/upload/s--X-WVjvBW--/f_auto,t_content-image-full-desktop@1/v1629996718/biden airport damon.jpg",
https://news.google.com/articles/CAIiEACsMrFmVOv5PzSTnWBijWUqGQgEKhAIACoHCAowwL2ICzCckocDMKuUqQY?hl=en-US&gl=US&ceid=US%3Aen,Joe Concha: Tragic Kabul massacre a consequence of Biden's Afghanistan mess,Fox News contributor Joe Concha reacts to the tragic deaths of U.S. service members in Kabul on Thursday.,,"['Joe Concha', 'Joe Concha Is A Fox News Contributor', 'A Columnist For The Hill. He Joined Fox News As A Contributor In']",,2021-08-26T16:44:33-04:00,https://www.foxnews.com/opinion/joe-concha-tragic-kabul-massacre-a-consequence-of-bidens-afghanistan-mess,https://static.foxnews.com/foxnews.com/content/uploads/2021/08/kabul-airport-concha.png,true
https://news.google.com/articles/CAIiEHzjBMz3_HufQOIF2U0gS1wqGAgEKg8IACoHCAowhK-LAjD4ySww-9S0BQ?hl=en-US&gl=US&ceid=US%3Aen,Afghans told to leave Kabul airport over ‘very credible’ Islamic State threat,The United States and allies urged people to move away from Kabul airport on Thursday due to the threat of a terror attack by the Islamic State.,,[],2021-08-26 08:24:29+00:00,2021-08-26T13:23:44+00:00,https://nypost.com/2021/08/26/afghans-told-to-leave-kabul-airport-over-very-credible-islamic-state-threat/,https://nypost.com/wp-content/uploads/sites/2/2021/08/2021-08-26T073617Z_2128167890_RC2VCP9WA95A_RTRMADP_3_AGHANISTAN-CONFLICT-BRITAIN.jpg?quality=90&strip=all&w=1024,false
https://news.google.com/articles/CAIiEP5v8pgufHkR_fQ2tACVqIQqFwgEKg8IACoHCAowjuuKAzCWrzwwt4QY?hl=en-US&gl=US&ceid=US%3Aen,"Live Afghanistan Updates: ‘We Will Not Forgive,’ Biden Says, Vowing Retaliation for Kabul Attack","The president spoke out after the attack that killed scores at the Kabul airport, among them 13 U.S. service members. He vowed to continue the evacuation of Americans.",World,['Michael D. Shear'],2021-08-26 09:08:35+00:00,2021-08-27T01:48:29.140Z,https://www.nytimes.com/live/2021/08/26/world/afghanistan-taliban-biden-news,https://static01.nyt.com/images/2021/08/26/us/26afghan-brief-biden-today/26afghan-brief-biden-today-facebookJumbo.jpg,false
https://news.google.com/articles/CAIiELpTkWpAhn_L3ecCFXJIf-MqGQgEKhAIACoHCAowwL2ICzCckocDMMaPqQY?hl=en-US&gl=US&ceid=US%3Aen,Americans at Kabul airport gates urged by US Embassy in Afghanistan to 'leave immediately',The United States embassy in Afghanistan has issued a statement warning Americans trapped in the country not to travel to the airport due to security threats.,,['Andrew Miller'],,2021-08-26T02:20:31-04:00,https://www.foxnews.com/politics/u-s-embassy-in-kabul-urges-americans-not-to-go-to-the-airport,https://static.foxnews.com/foxnews.com/content/uploads/2021/08/AP21237592791034.jpg,false
https://news.google.com/articles/CAIiEJ9BfW8erhR9JnQuajj20MkqFggEKg4IACoGCAoww7k_MMevCDDl2wE?hl=en-US&gl=US&ceid=US%3Aen,British minister warns of 'very serious' terrorist threat at Kabul airport,"Late Wednesday, Britain warned its citizens away from Kabul's airport, where huge crowds have gathered hoping to board evacuation flights after the Taliban takeover of Afghanistan. | World News",,[],2021-08-26 12:59:49+05:30,2021-08-26T12:59:49+05:30,https://www.hindustantimes.com/world-news/british-minister-warns-of-very-serious-terrorist-threat-at-kabul-airport-101629962475481.html,https://images.hindustantimes.com/img/2021/08/26/1600x900/AFP_9LK4YA_1629962906393_1629962930317.jpg,
https://news.google.com/articles/CAIiEIDvdj2rknSTwQObaa9NIdoqGQgEKhAIACoHCAowocv1CjCSptoCMPrTpgU?hl=en-US&gl=US&ceid=US%3Aen,Pelosi reminds lawmakers not to travel to Afghanistan,"House Speaker Nancy Pelosi again urged members of Congress to not visit Afghanistan or neighboring countries after at least 12 US service members and dozens of civilians were killed on Thursday, noting that the Departments of Defense and State have ""explicitly stated"" that such trips would ""unnecessarily divert needed resources"" from evacuating Americans and Afghan allies.",politics,['Alex Rogers'],,2021-08-26T21:56:19Z,https://www.cnn.com/2021/08/26/politics/pelosi-reminds-lawmakers-not-to-travel-to-afghanistan/index.html,https://cdn.cnn.com/cnnnext/dam/assets/210824141516-01-pelosi-0824-super-tease.jpg,false
https://news.google.com/articles/CBMiUmh0dHBzOi8vbnltYWcuY29tL2ludGVsbGlnZW5jZXIvYXJ0aWNsZS9pbnNpZGUtc2V0aC1tb3VsdG9uLXNlY3JldC1rYWJ1bC10cmlwLmh0bWzSAVZodHRwczovL255bWFnLmNvbS9pbnRlbGxpZ2VuY2VyL2FtcC9hcnRpY2xlL2luc2lkZS1zZXRoLW1vdWx0b24tc2VjcmV0LWthYnVsLXRyaXAuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,‘A Total F*cking Disaster’: Inside Seth Moulton’s Secret Trip to Kabul,Representatives Seth Moulton and Peter Meijer took an unauthorized trip to the Kabul airport to observe the evacuation. Officials condemned  the mission as a reckless stunt. But Moulton says it was critical oversight of a crisis he tried to prevent.,,['Hunter Walker'],2021-08-26 23:33:13.046000+00:00,,https://nymag.com/intelligencer/article/inside-seth-moulton-secret-kabul-trip.html,https://pyxis.nymag.com/v1/imgs/1fc/b39/34795deced5a48993ac211b641502262cd-seth-mouolton-afghanistan-1.1x.rsocial.w1200.jpg,false
https://news.google.com/articles/CAIiEEPUFjPBXWRoxb9rLDlVSccqGQgEKhAIACoHCAowwL2ICzCckocDMMaPqQY?hl=en-US&gl=US&ceid=US%3Aen,"Pelosi and House ditch town as Biden deals with Afghanistan evacuation, Americans dead in Kabul explosions","The House addressed some of Democrats' expensive domestic agenda items this week, but not the crisis in Afghanistan.",,"['Tyler Olson', 'Tyler Olson Covers Politics For Foxnews.Com. You Can Contact Him At Tyler.Olson Foxnews.Com', 'Follow Him On Twitter At']",,2021-08-26T15:05:45-04:00,https://www.foxnews.com/politics/house-afghanistan-pelosi-biden-terror,https://static.foxnews.com/foxnews.com/content/uploads/2021/08/Nancy-Pelosi-House-Afghanistan.jpg,false
https://news.google.com/articles/CBMiWmh0dHBzOi8vd3d3LmJvc3Rvbmdsb2JlLmNvbS8yMDIxLzA4LzI2L29waW5pb24vYmlkZW4tbW91bHRvbi1tZXNzLXdlcmUtbWFraW5nLWFmZ2hhbmlzdGFuL9IBaWh0dHBzOi8vd3d3LmJvc3Rvbmdsb2JlLmNvbS8yMDIxLzA4LzI2L29waW5pb24vYmlkZW4tbW91bHRvbi1tZXNzLXdlcmUtbWFraW5nLWFmZ2hhbmlzdGFuLz9vdXRwdXRUeXBlPWFtcA?hl=en-US&gl=US&ceid=US%3Aen,"Biden, Moulton, and the mess we’re making in Afghanistan","If anyone doubts that what’s happening in Kabul harms our international standing, emboldens terrorists everywhere, and undermines our national security, they’re wrong.",Letters,[],,,https://www.bostonglobe.com/2021/08/26/opinion/biden-moulton-mess-were-making-afghanistan/,https://bostonglobe-prod.cdn.arcpublishing.com/resizer/E1djUKNaDms43L4R8FDtE2rho84=/506x0/cloudfront-us-east-1.images.arcpublishing.com/bostonglobe/6SGKQEC7WII6JCOUGX73AXBAPU.jpg,true
https://news.google.com/articles/CAIiEO9ImCfIvTkM2qm-rGO2cmUqFwgEKg8IACoHCAowjuuKAzCWrzwwloEY?hl=en-US&gl=US&ceid=US%3Aen,2 U.S. Representatives Try to Explain Unauthorized Visit to Kabul,"Representatives Seth Moulton and Peter Meijer said they could not get answers on the evacuation from the Biden administration, so they went to Afghanistan to see for themselves.",U.S.,['Catie Edmondson'],2021-08-25 21:57:18+00:00,2021-08-25T22:53:17.000Z,https://www.nytimes.com/2021/08/25/us/politics/seth-moulton-peter-meijer-kabul-afghanistan.html,https://static01.nyt.com/images/2021/08/25/us/politics/25dc-lawmakers1/25dc-lawmakers1-facebookJumbo.jpg,false
https://news.google.com/articles/CAIiEDb4ySZgNGVGB_WsM0Iqh40qFwgEKg4IACoGCAow9vBNMK3UCDCFpJYH?hl=en-US&gl=US&ceid=US%3Aen,"More Than 100,000 People Are Hospitalized With COVID-19, The Most Since January","Hospitals are once again overwhelmed with coronavirus patients, reaching a level not seen since before the vaccine was widely available.",,['Deepa Shivaram'],,,https://www.npr.org/sections/coronavirus-live-updates/2021/08/26/1031264193/100-k-covid-hospitalization-highest-peak,https://media.npr.org/assets/img/2021/08/26/gettyimages-1334897313_wide-aa13702bd865d450618f5cc9ba6cb8b2a771e909.jpg?s=1400,false
https://news.google.com/articles/CAIiEEWFmbuZ2EL9XS2uV5E2HOgqGQgEKhAIACoHCAowocv1CjCSptoCMPrTpgU?hl=en-US&gl=US&ceid=US%3Aen,"With more than 100,000 people in the hospital with Covid-19 in the US, this August is worse than last, expert says","More than 100,000 people are hospitalized with Covid-19 in the US -- the first time that level has been reached since January -- as medical workers say they're once again struggling to treat waves of patients.",health,"['Madeline Holcombe', 'Jason Hanna']",,2021-08-26T16:52:40Z,https://www.cnn.com/2021/08/26/health/us-coronavirus-thursday/index.html,https://cdn.cnn.com/cnnnext/dam/assets/210826012102-01-louisiana-hospital-0817-super-tease.jpg,false
https://news.google.com/articles/CAIiENp1vmzMrU6Qh4jdwyFxnxkqGAgEKg8IACoHCAowvKn6ATDm2hYw7MWYBg?hl=en-US&gl=US&ceid=US%3Aen,COVID-19 deaths have Central Florida AdventHealth morgues at capacity,An email obtained by WESH 2 News confirms that the Central Florida Division of AdventHealth has reached capacity of hospital morgues.,News,[],2021-08-26 22:25:00+00:00,2021-08-26T22:25:06.215391Z,https://www.wesh.com/article/adventhealth-morgues-capacity-florida/37409543,"https://kubrick.htvapps.com/vidthumb/b77c57e2-e339-4fb4-85a5-4a55cb6dd585/b77c57e2-e339-4fb4-85a5-4a55cb6dd585_image.jpg?crop=1.00xw:1.00xh;0,0&resize=1200:*",false
https://news.google.com/articles/CCAiC0UzVEs2QW1QUTlzmAEB?hl=en-US&gl=US&ceid=US%3Aen,Health officials look to field hospitals as potential relief amid surging COVID hospitalizations,"Health officials look to field hospitals as potential relief amid surging COVID hospitalizationsStay informed about Hawaii news, weather, sports, and enterta...",,[],,,https://www.youtube.com/watch?v=E3TK6AmPQ9s,https://i.ytimg.com/vi/E3TK6AmPQ9s/hqdefault.jpg,
https://news.google.com/articles/CAIiED7jjb2T7bK9vKwsXxRbwvEqFwgEKg4IACoGCAowl6p7MN-zCTClss0G?hl=en-US&gl=US&ceid=US%3Aen,"US Covid hospitalisations rise above 100,000 for first time since January",CDC study shows people without the vaccine are 29 times more likely to end up in hospital than those fully vaccinated,US news,['Ed Pilkington'],2021-08-26 18:16:44+00:00,2021-08-26T18:28:56.000Z,http://www.theguardian.com/us-news/2021/aug/26/us-covid-hospitalisations-rise-cases-vaccines-delta,https://i.guim.co.uk/img/media/640f0806207a2f6409fdfbfeb4618e349c0099c7/0_76_7880_4731/master/7880.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=32503e5ac79f15da0baf00fb8c19921a,
