article_url,article_title,meta_description,section,authors,publish_date,modified_date,canonical_link,top_image,is_opinion
https://news.google.com/articles/CAIiEGCLJHKIL9jKWaaNUx4GDs4qGQgEKhAIACoHCAownvOTCzCHjqkDMLa6lAc?hl=en-US&gl=US&ceid=US%3Aen,"7-year-old daughter of Miami firefighter recovered in Surfside, Fla., building collapse, raising the death toll","The death toll in the collapse of a beachfront condo in Surfside, Fla., increased to 20 after officials announced Friday that two more bodies were pulled from the rubble overnight, including the 7-year-old daughter of a Miami firefighter.",,[],,,https://news.yahoo.com/surfside-miami-building-collapse-7-year-old-firefighter-daughter-175448685.html,https://s.yimg.com/ny/api/res/1.2/U4.qIUy3XKBzjV21YQAxkQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTIwMDA7aD0xMzM0/https://s.yimg.com/os/creatr-uploaded-images/2021-07/a1a034b0-db5b-11eb-af58-6a45c0d595b2,
https://news.google.com/articles/CBMibGh0dHBzOi8vd3d3LmNubi5jb20vdXMvbGl2ZS1uZXdzL21pYW1pLWZsb3JpZGEtYnVpbGRpbmctY29sbGFwc2UtMDctMDItMjEvaF9jMTkwZWVkNzU0ZmZlN2JmYTA2NDE1OWVlMzVjMThhZNIBWGh0dHBzOi8vYW1wLmNubi5jb20vY25uL3VzL2xpdmUtbmV3cy9taWFtaS1mbG9yaWRhLWJ1aWxkaW5nLWNvbGxhcHNlLTA3LTAyLTIxL2luZGV4Lmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,"Two additional victims discovered in the Surfside collapse, mayor says",Miami-Dade County Mayor Daniella Levine Cava said Friday that two additional victims were discovered in the Surfside collapse last night.,us,"['Melissa Macaya', 'Fernando Alfonso Iii']",2021-07-02 12:00:51+00:00,2021-07-03T01:32:08Z,https://www.cnn.com/us/live-news/miami-florida-building-collapse-07-02-21/index.html,https://dynaimage.cdn.cnn.com/cnn/digital-images/org/bc99ba13-bbfd-4167-8ffe-4aa32251775b.jpg,false
https://news.google.com/articles/CAIiEA2mhfaovprbI6GblAXbERUqGQgEKhAIACoHCAow5v-UCzDr1aoDMN7_zQY?hl=en-US&gl=US&ceid=US%3Aen,South Florida 100: Sending love to Surfside,Our panel of experts and influencers looks back at the week that was and predicts what will make news in the week to come.,"South Florida 100, Opinion",[],,,https://www.sun-sentinel.com/opinion/south-florida-100/fl-op-sf100-surfside-condo-collapse-20210702-yfrdynkgu5hpnmzh2r2rl42lym-story.html,https://www.sun-sentinel.com/resizer/zWTru_sBtgbFD4-7K-UVZWoZYWQ=/1200x0/top/cloudfront-us-east-1.images.arcpublishing.com/tronc/UMJOGXAGME2KXDX4FJYYO7RQ54.jpg,false
https://news.google.com/articles/CAIiEPr9UPwrJBpVivoA6DU-buQqGQgEKhAIACoHCAowvIaCCzDnxf4CMN2F8gU?hl=en-US&gl=US&ceid=US%3Aen,"North Miami Beach building deemed unsafe, evacuations ordered","Evacuations were ordered after a North Miami Beach condominium complex, the Crestview Towers, was deemed unsafe.",,"['Dennis Romero', 'Dennis Romero Writes For Nbc News', 'Is Based In Los Angeles.']",2021-07-02 23:52:00+00:00,Sat Jul 03 2021 04:31:05 GMT+0000 (UTC),https://www.nbcnews.com/news/us-news/north-miami-beach-building-deemed-unsafe-evacuations-ordered-n1273032,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/newscms/2021_26/3488541/210702-miami-crestview-towers-evacuation-ac-859p.jpg",false
https://news.google.com/articles/CAIiEPMlspAWoOz55MqWLgOJoeEqGAgEKg8IACoHCAowjtSUCjC30XQwzqe5AQ?hl=en-US&gl=US&ceid=US%3Aen,- The Washington Post,,,[],,,https://www.washingtonpost.com/gdpr-consent/,https://www.washingtonpost.com/pbox.php?url=https://www.washingtonpost.com/pb/resources/img/twp-social-share.png&w=1484&op=resize&opt=1&filter=antialias&t=20170517,false
https://news.google.com/articles/CCAiCzAxbkU5bE93SlI4mAEB?hl=en-US&gl=US&ceid=US%3Aen,Building in North Miami Beach has been deemed unsafe and residents told to evacuate,Residents of a North Miami Beach are told to evacuate a building after it is deemed unsafe after a review in the wake of the Surfside collapse.,,[],,,https://www.youtube.com/watch?v=01nE9lOwJR8,https://i.ytimg.com/vi/01nE9lOwJR8/maxresdefault.jpg,
https://news.google.com/articles/CBMiYGh0dHBzOi8vd3d3LmZveG5ld3MuY29tL21lZGlhL2NsYXktdHJhdmlzLWRpc21pc3Nlcy1ub3RoaW5nLWJ1cmdlci1jaGFyZ2VzLWFnYWluc3QtdHJ1bXAtb3JnLWNmb9IBZGh0dHBzOi8vd3d3LmZveG5ld3MuY29tL21lZGlhL2NsYXktdHJhdmlzLWRpc21pc3Nlcy1ub3RoaW5nLWJ1cmdlci1jaGFyZ2VzLWFnYWluc3QtdHJ1bXAtb3JnLWNmby5hbXA?hl=en-US&gl=US&ceid=US%3Aen,Clay Travis dismisses 'nothingburger' charges against Trump Org CFO: 'This is the best they can do',Radio host Clay Travis called the charges against Trump Organization Chief Financial Officer Allen Weisselberg a “nothingburger” on Thursday and the overall investigation another “swing and a miss” against former President Donald Trump.,,"['David Rutz', 'David Rutz Is A Senior Editor At Fox News. Follow Him On Twitter At']",,2021-07-02T14:51:35-04:00,https://www.foxnews.com/media/clay-travis-dismisses-nothing-burger-charges-against-trump-org-cfo,https://static.foxnews.com/foxnews.com/content/uploads/2021/06/Video-61.jpg,false
https://news.google.com/articles/CAIiEN0Ric5gX4lp4xlLLTjpSt4qFggEKg4IACoGCAowl6p7MN-zCTC9vBU?hl=en-US&gl=US&ceid=US%3Aen,"The Trump charges look small potatoes, and the Republican base will shrug | Lloyd Green","By the metrics of scandal, the alleged crime seems decidedly underwhelming. For now at least, the former president can exhale",Opinion,['Lloyd Green'],2021-07-02 15:41:08+00:00,2021-07-03T04:28:10.000Z,http://www.theguardian.com/commentisfree/2021/jul/02/trump-tax-charges-republicans-allen-weisselberg-lloyd-green,https://i.guim.co.uk/img/media/db281cf4d7c20cbdead36a4c269ec6674f8b9721/0_187_6720_4032/master/6720.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctb3BpbmlvbnMucG5n&enable=upscale&s=5c84e50996f65a81e60c7802f715f2d5,
https://news.google.com/articles/CAIiEGfqE4z4bsrD6FDxQnPuAP0qGAgEKg8IACoHCAowjtSUCjC30XQw_qe5AQ?hl=en-US&gl=US&ceid=US%3Aen,- The Washington Post,,,[],,,https://www.washingtonpost.com/gdpr-consent/,https://www.washingtonpost.com/pbox.php?url=https://www.washingtonpost.com/pb/resources/img/twp-social-share.png&w=1484&op=resize&opt=1&filter=antialias&t=20170517,false
https://news.google.com/articles/CAIiEKb23PnyDti-HaMWES3u4G0qGQgEKhAIACoHCAow4Zn5CjCu8uACMKqalgY?hl=en-US&gl=US&ceid=US%3Aen,"‘I want to talk about happy things, man’: Biden chafes at press questions on Afghanistan",,,"['Ben White', 'Rebecca Rainey', 'Associated Press']",,,https://www.politico.com/news/2021/07/02/biden-july-4-jobs-report-afghanistan-497834,https://cf-images.us-east-1.prod.boltdns.net/v1/static/1155968404/6647b296-d794-42e7-9b06-99a0a2bcee8b/0a817d22-d9e1-4770-8803-de488240fb84/1280x720/match/image.jpg,false
