article_url,article_title,meta_description,section,authors,publish_date,modified_date,canonical_link,top_image,is_opinion
https://www.msn.com/en-us/news/us/boston-harbor-boat-accident-leaves-1-dead-after-7-rescued/ar-AAMg2s5?ocid=Peregrine,Boston Harbor: Boat accident leaves 1 dead after 7 rescued,"One person was found dead and several were injured after an early morning boating accident in Boston Harbor, according to police.",,['Melissa Alonso'],2021-07-17 00:00:00,2021-07-17T18:05:54Z,https://www.cnn.com/2021/07/17/us/boston-harbor-boat-accident/index.html,https://cdn.cnn.com/cnnnext/dam/assets/210717070443-boston-harbor-boat-accident-07-17-2021-super-169.jpg,
https://www.msn.com/en-us/news/us/cdc-confirms-us-case-of-monkeypox/ar-AAMgD3F?ocid=Peregrine,CDC confirms US case of monkeypox,The Centers for Disease Control and Prevention (CDC) on Friday confirmed a case of monkeypox in the U.S.,,[],2021-07-17 13:59:51-04:00,2021-07-17T14:26:46-04:00,https://thehill.com/policy/healthcare/563543-cdc-confirms-us-case-of-monkeypox,https://thehill.com/sites/default/files/cdc_sign_getty.jpg,
https://aka.ms-ads.co/api-72twlR2kSLo2cQrIVTkRztkmI9bCpkjIJBY5Z3GaSmlSR3?AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAApCi876wQ1Tqk5dHQYnfbDSM9zGhXGK34kB8XZifeMubRsCXKSESBXU6yoijjejf457rETLU7BAK3ijVwzL2MtwuSQfd9YvVdlMJv,The Answer To My Prayers': The Sneakers Reviewers Say Are The Most Comfortable Ever,,,"['David Whitman', 'Wednesday', 'August']",,,,https://aka.ms-ads.co/img/icon.png,
https://www.msn.com/en-us/news/world/struggling-channel-gb-news-hires-nigel-farage-to-host-show/ar-AAMgCVE?ocid=Peregrine,Struggling channel GB News hires Nigel Farage to host show,"LONDON (AP) — GB News, a British news channel that launched last month as a right-leaning alternative to the BBC and Sky News, said Saturday it has recruited populist politician Nigel Farage as a presenter.",Entertainment,['Jill Lawless'],2021-07-17 17:47:07+00:00,2021-07-17T17:46:53Z,https://apnews.com/82c8f1b0d593cd5dfa1b0f88f5c4f2fe,https://storage.googleapis.com/afs-prod/media/fd04ec91a7994604a66ff095e2873f3b/3000.jpeg,
https://www.msn.com/en-us/news/world/europe-flood-death-toll-tops-160-costly-rebuilding-ahead/ar-AAMgJE2?ocid=Peregrine,"Europe flood death toll tops 160, costly rebuilding ahead",The death toll is rising and the cleanup is underway after devastating floods in Europe.,News,['Geir Moulson'],2021-07-17 00:00:00,,https://www.nydailynews.com/news/ny-europe-deadly-floods-20210717-hfhapvriuzhjdndjqigwombs2e-story.html,https://www.nydailynews.com/resizer/KWyB7Q8TJJc9LuwPVQ2lKG0R_GQ=/1200x0/top/cloudfront-us-east-1.images.arcpublishing.com/tronc/MMUM2UTPU5FGLD6F72ELQMUSFI.jpg,false
https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=i9rLhocbz81sBmyLOLOr3IcXWKEwJcMl5G_tpFY5WCo&evt=102&rid=b20535c18b51dd6ce2fcf07e2326b717&campaignid=1031185&impid=vlp-infopane-6&offerid=2134511&test=0&time=1626545800&cp=L4fMq0KDUTaknAAeO01rX9zpjNfWle1ogEoC47LjdA8&clickid=21_b20535c18b51dd6ce2fcf07e2326b717_vlp-infopane-6&acid=594&trackingid=67f91f41a617f85cf93d8e34b2e44a5e&uid=09F1DD532B0E63F82530CD242AB96213&jt=2&url=GTJ3o8nYKdyL7PjrLupzffvHF31oON10v59GAhgug6otOV2IWFNScr1WM7oM94bO7JuTwFEa-lzsErH4omXC3KZ843Mykh-DBXaXdiplYFTnsKElBQFhocIyjn-orZpOF_M1dw_Lbr6AGzBfL6aGemZuM3_I8PsYUZxH-LXDJIO7Wwe8Noajnh4XDEasI2F9CaeXwJX1pmS2ui3m72GQFwZG_EnPAFQ47JtRyykBzyisY_nXuGGDyI7Y8LHmxmDHDhyT877khsK3aSXWPmnvjuF1htqhZmFnI7RBqB-8nVyI21PY5vfddmf26MfxtRD-F-hFGcj3RXLPH17JjZva1K_kdTwBHOzMmuSA7Zk1vYwcRnXJcLMumRb4Ql3H5n3GIvLly3Mth5tfYgp_9oQQ9xY7pJ7TEErHkzaX1vNq3UY&bm=0&la=en&cn=us&cid=1065499&info=dZ2pDn9GRAR8GEYtK2Bw48_Gnxhm6DZ1Q7vqh6raog8,,,,[],,,,,
https://www.msn.com/en-us/news/us/1-dead-7-rescued-after-boston-harbor-boating-accident/ar-AAMguPT?ocid=Peregrine,"1 dead, 7 rescued after Boston Harbor boating accident",Seven people have been rescued and one person is still missing following a boating accident in the Boston harbor early Saturday.,,"['Abc News', 'Marlene Lenthang', 'July']",,,https://abcnews.go.com/US/rescued-missing-boston-harbor-boating-accident/story?id=78899788,https://s.abcnews.com/images/US/boston-harbor-boating-accident-02-abc-llr-210717_1626530539551_hpMain_16x9_992.jpg,false
https://www.msn.com/en-us/news/politics/a-third-california-venue-has-nixed-matt-gaetz-and-marjorie-taylor-greene-s-america-first-tour-stop/ar-AAMgJsw?ocid=Peregrine,A third California venue has nixed Matt Gaetz' and Marjorie Taylor Greene's 'America First' tour stop,"Last week a hotel in Laguna Hills canceled the event. On Friday, a convention center on Riverside followed suit. A venue in Anaheim did the same on Saturday.",,['Connor Perrett'],2021-07-17 00:00:00,2021-07-17T18:02:02Z,https://www.businessinsider.com/third-california-venue-nixed-gaetz-and-greenes-america-first-tour-2021-7,https://i.insider.com/60f3100061b0a1001809bd84?width=1200&format=jpeg,false
https://www.msn.com/en-us/news/crime/mom-thwarts-kidnapping-attempt-by-pulling-her-son-out-the-car-window/ar-AAMgHdD?ocid=Peregrine,Mom thwarts kidnapping attempt by pulling her son out the car window,A quick-thinking New York City mother thwarted an attempted kidnapping by pulling her 5-year-old son through the window of the suspect's car as they tried to drive away.,,['Minyvonne Burke Is A Breaking News Reporter For Nbc News.'],2021-07-17 17:31:00+00:00,Sat Jul 17 2021 19:19:15 GMT+0000 (UTC),https://www.nbcnews.com/news/us-news/video-shows-mother-save-5-year-old-son-suspected-kidnappers-n1274276,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/newscms/2021_28/3491960/210717-nypd-kidnapper-mb-1623.JPG",false
https://www.msn.com/en-us/news/world/bolsonaro-prescribed-new-diet-discharge-yet-to-be-decided/ar-AAMglgX?ocid=Peregrine,Are you a robot?,,,[],2021-07-17 00:00:00,,,,
